Created,Likes,Sentiment,Like Score,NLTK_Compound,Blob Score
2020-09-21,8484.777777777777,0.3333333333333333,-2659.222222222222,-18.33353115157984,1069.9100095618287
2020-09-22,10590.333333333334,0.3333333333333333,-6604.333333333333,-65.27582394139051,1011.8021080776294
2020-09-25,5236.578947368421,0.7894736842105263,61.526315789473685,128.03487431538713,1034.0503593922404
2020-09-30,5204.8,0.7333333333333333,-1533.2,92.57994630324103,993.1495688925446
2020-10-05,5390.777777777777,0.8888888888888888,-7.333333333333333,153.1499778424796,988.3301632621939
2020-10-09,2016.7,0.8,1727.9,149.1068720165331,1014.5609824683064
2020-10-14,2757.0434782608695,0.4782608695652174,2280.0,341.9941207282264,964.8572702951747
2020-10-20,5210.047619047619,0.8095238095238095,579.2857142857143,88.45071514609091,980.2040721305244
2020-10-24,3996.3333333333335,0.5555555555555556,-2152.0,294.22805509458874,1042.150498427873
2020-10-29,4078.190476190476,1.0,4078.190476190476,189.48051338852895,954.9857348828759
2020-11-04,2905.8888888888887,0.7777777777777778,2798.0,152.09255016492438,1036.3843924747503
2020-11-09,4379.454545454545,1.0,4379.454545454545,262.1990013680967,967.0233307353045
2020-11-12,4613.333333333333,0.8666666666666667,4200.8,255.45730183110427,1009.8501014864585
2020-11-17,3249.5,0.875,3240.875,151.07340041234852,912.7989364789428
2020-11-20,4207.190476190476,0.6190476190476191,2541.5714285714284,1.9521741739481466,1064.3075143862177
2020-11-25,1231.7058823529412,0.8823529411764706,1227.235294117647,-9.69866924164914,992.0228581662407
2020-11-30,3365.5,0.4444444444444444,486.6111111111111,89.55120548924792,1010.8237261587258
2020-12-03,3988.75,0.6,3806.05,166.6573006195766,1002.5168790265536
2020-12-08,2905.133333333333,1.0,2905.133333333333,15.937971013287282,1001.4660567382363
2020-12-10,4744.117647058823,0.7647058823529411,-1294.3529411764705,406.5115632809631,1020.4329543408851
2020-12-15,1202.9444444444443,0.8888888888888888,1159.7222222222222,219.9258179689994,962.6555998516096
2020-12-18,1122.0,1.0,1122.0,303.5917924926684,989.020225711482
2020-12-22,3564.7727272727275,0.8181818181818182,3287.409090909091,-10.062309528953215,914.037531888687
2020-12-25,1430.5,1.0,1430.5,123.33865139448007,1032.9608153973247
2020-12-26,2910.705882352941,1.0,2910.705882352941,528.3954694977414,1068.628347822112
2020-12-30,1734.7142857142858,1.0,1734.7142857142858,202.12658285358998,1012.6905401914934
2021-01-04,2712.35,0.7,1411.15,165.87260315749944,900.0207339458875
2021-01-06,3489.0526315789475,1.0,3489.0526315789475,202.28447929412988,1042.7795954902178
2021-01-08,5206.789473684211,1.0,5206.789473684211,361.13786795853645,948.972169629678
2021-01-12,1435.4166666666667,0.6666666666666666,594.25,192.3704967244718,990.2038426603073
2021-01-14,2139.625,0.75,1124.875,237.8351021187245,1015.9020705587502
2021-01-16,2400.65,0.9,2400.15,82.42672670246175,1077.4751999493396
