Text,Created,Likes,Sentiment
Large Print $COTY Size: 170522 Price: 6.86 Time: 1600,2020-12-29T21:00:04Z,114,
$COTY dealing with a massive declining trend-line.,2020-12-29T20:52:36Z,689,
"$COTY end of year tax loss day + stimulus checks in limbo.
Don’t worry y’all.",2020-12-29T20:11:53Z,593,{'basic': 'Bullish'}
"$COTY 7, 7, 7",2020-12-29T19:17:06Z,3687,{'basic': 'Bullish'}
$COTY look for one more back and fill after this one then it’s on. Bahleedhat,2020-12-29T19:11:08Z,3,{'basic': 'Bullish'}
"@RCTTrader Oh! :O
It&#39;s not his day.. in fact this thought was aimed at $COTY. However $ENDP will surprise us ... I&#39;m sure of it. Let&#39;s wait..",2020-12-29T19:10:54Z,3695,{'basic': 'Bullish'}
$RKT &amp; $IDEX &amp; $COTY  stocks for year 2021. Mark it!,2020-12-29T18:41:13Z,46,
$COTY this was my favorite stock back in November 🥲. Hoping for an increase so I can sell my calls 🤷🏻‍♀️,2020-12-29T18:19:00Z,370,
"$COTY come on, my baby ... let&#39;s go!",2020-12-29T17:45:38Z,3687,{'basic': 'Bullish'}
$COTY it honestly reminds me of Macy’s for like the entire summer.,2020-12-29T17:38:06Z,311,
$COTY No patience in here.  Stop buying weeklies and you&#39;ll be fine,2020-12-29T16:43:39Z,70,{'basic': 'Bullish'}
$COTY A little older but the party is just getting started here with KKW! https://www.google.com/url?sa=t&amp;source=web&amp;rct=j&amp;url=https://www.cosmeticsdesign-europe.com/Article/2020/07/01/Coty-stake-in-Kim-Kardashian-West-KKW-Beauty-to-leverage-celebrity-power-during-COVID-19&amp;ved=2ahUKEwjllufyuOrtAhXFQs0KHQ1cAnA4ChAWMAJ6BAgIEAE&amp;usg=AOvVaw3pfsWq0HsJmBDX7vcD3CjN,2020-12-26T01:04:05Z,24896,{'basic': 'Bullish'}
"$COTY Bottega Veneta, Gucci, Tiffany&amp;co, Marc Jacobs. Nice Christmas gifts. Gotta support the business. 👌🏽 Merry Christmas all.",2020-12-26T00:45:54Z,1113,{'basic': 'Bullish'}
$COTY let’s say Hi to $8 next week,2020-12-25T23:30:57Z,3773,{'basic': 'Bullish'}
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-25/,2020-12-25T21:31:13Z,94,
$COTY  Wife just unwrapped her new perfume and she absolutely loves it. Good job Marc Jacobs and Coty! Merry Christmas fellow Coty investors.,2020-12-25T14:45:48Z,208,
$COTY all the massive “insider buys” have to mean something going forward. That is my biggest reason for holding. I hope I am right.,2020-12-25T09:05:14Z,2018,
$COTY somehow I bought $12 calls. Im a 🎰,2020-12-25T00:00:31Z,814,{'basic': 'Bullish'}
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-24/,2020-12-24T21:32:29Z,94,
$COTY Flyer here PT $9,2020-12-24T20:56:43Z,5320,{'basic': 'Bullish'}
"$GME $COTY $VUZI $TAN $NLOK Dec 22 unusual option volume list. These all had dark pool unusual type orders and high option volume. GME still on naked short list 68m shares short. How high will it squeeze 30,50,60?",2020-12-24T20:52:58Z,669,{'basic': 'Bullish'}
$GSAH 250 shares in. Small position. I now have quite a few SPACs in play along with $WISH $COTY $OPEN,2020-12-24T18:00:25Z,594,
"$COTY if anyone is not aware, COTY fell with BABA today and the Chinese anti monopoly investigation. That’s why this dipped hard.",2020-12-24T17:47:32Z,13,{'basic': 'Bearish'}
$COTY good day to buy the dip still holding 32k for $10+,2020-12-24T16:47:11Z,3773,{'basic': 'Bullish'}
"$COTY another slag of a stock, back to sub 5",2020-12-24T16:33:03Z,47,
$coty don&#39;t forget closing bell for today is in 1hr44min.,2020-12-24T16:16:09Z,23,
$COTY alright the buys here are crazy ...how are we still red. Don’t panic and hold. You will be rewarded,2020-12-24T16:01:57Z,737,{'basic': 'Bullish'}
$COTY overall this is looking good considering this was 6.52 just 3 days ago.,2020-12-24T15:58:16Z,23,{'basic': 'Bullish'}
"$COTY two huge buys and still
Dropping?",2020-12-24T15:37:46Z,737,
$COTY gona add a bit here reckon this has some upside today.,2020-12-24T15:36:10Z,23,
$COTY hold 7 at least. Would be happy with a 7.20 finish,2020-12-24T15:36:01Z,56,{'basic': 'Bullish'}
$COTY What was the reason for that dip?,2020-12-24T15:17:24Z,203,
"$COTY That dip was a little lower than expected, but support will move it back to $7.60 range..... or at least it should. And $8-$9 shouldn’t be far off. Holidays have funny effects on the market though.",2020-12-24T15:02:53Z,743,
$COTY so basicly no free 2K down wallstreet goes.....,2020-12-24T14:50:30Z,23,
$COTY Back in!,2020-12-24T14:41:49Z,836,
$COTY yikes,2020-12-24T14:36:25Z,737,
"$COTY Early day today, so let’s see $8.00 for old time’s sake. Yeah? Yeah.",2020-12-24T14:12:20Z,743,
$COTY  The newly appointed director is the CEO and president of an investment co.,2020-12-24T10:19:48Z,208,
$COTY I’m so bullish for 2021 it hurts,2020-12-24T01:32:21Z,1335,{'basic': 'Bullish'}
$COTY mentioned here http://www.stocksequity.com/active-stocks/whats-better-buy-or-sell-coty-inc-nysecotys-e-p-s-strolling-at-1-36/,2020-12-24T01:20:35Z,5,
"$COTY most stocks saw a massive drop in the last 10 mins of trading. It was shitty but still hold a long term thesis on COTY if the stimulus and vaccine holds up. This company is doing everything right to position themselves for an epic squeeze. 

Stay long and strong friends!",2020-12-24T00:48:42Z,594,{'basic': 'Bullish'}
$COTY any chance to see 7 today? what do people think?,2020-12-22T14:55:58Z,23,
$COTY breakout soon 🔜,2020-12-22T14:55:36Z,617,{'basic': 'Bullish'}
$COTY come on man for once,2020-12-22T14:42:43Z,737,
$COTY huge if you able to understand,2020-12-22T14:18:14Z,617,
$COTY big day today,2020-12-22T12:34:55Z,737,{'basic': 'Bullish'}
$COTY One of the new directors has net worth almost $6 billion which is more than COTY market cap. Why she wanted to work for COTY? Only because she saw a huge potential grow and will invest in COTY. I am fully loaded on my IRA account. I’ll be retired once COTY reached $18 by end of next year.,2020-12-22T07:19:24Z,593,{'basic': 'Bullish'}
$COTY 8.50$ then 10$,2020-12-22T03:43:23Z,120,{'basic': 'Bullish'}
"$ICON Started looking into “ICONIX” today.  It reminds me of $COTY.  Check out all the brands...Joe BOXER, Ed HARDY...etc.  and only 1.07/sh? What’s the story?",2020-12-22T02:17:58Z,3754,
$COTY give me $7.50+ 🙏🏻🙏🏻🙏🏻,2020-12-22T01:20:38Z,3773,{'basic': 'Bullish'}
$COTY bull flag,2020-12-22T00:24:38Z,2,{'basic': 'Bullish'}
$COTY is this going to crash again with the new strain of covid??  Hope not!,2020-12-22T00:04:20Z,292,
$COTY and I thought it was hitting 10 before new year lol. Trash,2020-12-21T22:36:33Z,311,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-21/,2020-12-21T21:31:18Z,94,
$COTY  🐶  Will be $8 tomorrow!,2020-12-21T21:20:54Z,208,
$COTY we never gonna see 8 before eoy,2020-12-21T21:00:45Z,329,
come of the little $COTY  engine that could... You got this!!!,2020-12-21T20:57:07Z,42,
"$COTY again... Same thing $12 by December 2021
Adding under $6 if I can",2020-12-21T20:21:08Z,875,
$COTY  well...,2020-12-21T20:18:26Z,875,
"$COTY come on Coty, Christmas is approaching 🤞🤞",2020-12-21T20:02:05Z,3695,{'basic': 'Bullish'}
$COTY just so i&#39;m clear why you idiots are selling. You think women will never weak make up again?,2020-12-21T19:42:51Z,62,{'basic': 'Bullish'}
$COTY looking way better than the start of the day. Hopefully we go green,2020-12-21T19:26:03Z,56,{'basic': 'Bullish'}
$COTY extremely undervalued and oversold compared to its peers. COTY is still cheap even $9 now. 52 wk high was $13 and over $30 a few years ago.  we still have lot of room to grow here. It will be will double digit the next couple months.,2020-12-21T19:20:55Z,593,{'basic': 'Bullish'}
"$COTY classic shakeout 

Let’s ride",2020-12-21T19:01:04Z,737,{'basic': 'Bullish'}
$COTY $15 will be nice just 100% run,2020-12-21T18:49:32Z,1176,{'basic': 'Bullish'}
$COTY such a dog. I hate this stock,2020-12-21T18:46:30Z,1551,{'basic': 'Bullish'}
"$COTY when this reaches 12, im paying off my moms house. 🤞 
Time to fly high and aim for Q2 of 2021",2020-12-21T18:35:01Z,8,{'basic': 'Bullish'}
$SNDL is strong and good run next is $COTY 🚀,2020-12-21T18:04:10Z,1176,{'basic': 'Bullish'}
$COTY wow coty took a big shiet today.,2020-12-21T17:25:07Z,4436,
$COTY Sold off almost right where it’s supposed to. Hideous multi year resistance. Don’t trust this trash until it breaks out.,2020-12-21T17:25:03Z,14975,
$COTY Not sure if i understand why this is down 6% today... Anyone?,2020-12-21T17:16:05Z,203,
$COTY twin cheeks must have passed a little gas and they&#39;re on the move,2020-12-18T01:52:05Z,332,
$COTY what’s PT here guys?,2020-12-18T01:26:21Z,389,
$COTY mentioned here http://www.stocksequity.com/active-stocks/oscillating-stock-coty-inc-nysecotys-e-p-s-strolling-at-1-36/,2020-12-18T01:18:48Z,5,
$COTY not sure if you guys noticed but there were some massive buys right before close. 👍 💰,2020-12-17T23:30:24Z,208,
$COTY still thinking  we could close above 7.30  tomorrow,2020-12-17T23:15:05Z,3773,{'basic': 'Bullish'}
$COTY holy grail set up. Going to explode according to some amazing traders. “The calm before the storm”,2020-12-17T21:56:20Z,6,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-17/,2020-12-17T21:32:40Z,94,
@infinet always more opportunities. Sold my $LEU calls for a small profit last month and there up nearly 3000% now lol ... done it with same $FSLY $COTY $FTCH ... etc 🤦🏻‍♂️,2020-12-17T21:00:54Z,101,
$SNDL got $FSR and $COTY at the dips. Sndl will fly soon too 💵💵💵💵💵💵💵💵💵💵💵💵💵💵💵,2020-12-17T20:35:11Z,1176,{'basic': 'Bullish'}
$COTY stimulus news ???,2020-12-17T19:30:49Z,3773,{'basic': 'Bullish'}
$COTY what smells like more insider buying?,2020-12-17T19:29:45Z,379,{'basic': 'Bullish'}
$COTY,2020-12-17T19:28:47Z,2780,{'basic': 'Bullish'}
@Jacob2030 $COTY this could hit $8 +with stimulus news this week ..mark this post,2020-12-17T17:50:57Z,2317,
$COTY price action affected by option plays here nothing else ...any news will skyrocket to $8,2020-12-17T17:32:45Z,3773,{'basic': 'Bullish'}
$SNDL $IVR $COTY $SUNW $FSR 🚀💵🍀,2020-12-17T17:27:42Z,1176,{'basic': 'Bullish'}
$COTY It‘s bottom. Manipulators got all shares they wanted. we should be good now.,2020-12-17T17:27:25Z,593,{'basic': 'Bullish'}
$SNDL $SUNW $COTY,2020-12-17T17:14:51Z,1176,{'basic': 'Bullish'}
"$COTY As a female that works remote, I used to only need to put on make up when vitiating clients or going out.. now it’s every meeting on Zoom, make up and hair every day!",2020-12-17T17:14:05Z,1320,
"$COTY  Not all females wear panties, but damn near all of them wear makeup... Coty is a winner!",2020-12-17T16:32:06Z,208,
"$COTY hey, you still have to look good on zoom, photos, FB, IG and everything else social media related, right?!  $10 by February!",2020-12-17T16:22:40Z,4232,{'basic': 'Bullish'}
$COTY doesn’t make up expire? Adding a position here. Fully expecting our sisters to be scooping this up in droves as the pandemic winds down,2020-12-17T16:19:47Z,318,{'basic': 'Bullish'}
$COTY I still believe.  Not selling 1 share until double digits.  Let&#39;s go baby.  Bring it on!!!!!,2020-12-17T16:15:45Z,831,
$COTY $6.63 is lowest and Double digits soon. Hoping to see $15 before March 🍀,2020-12-17T15:57:46Z,1176,{'basic': 'Bullish'}
$COTY good day to add 🤑 love FOMOs and weak hands my favorite people. Thank you donating your money bullish AF 🍀💵🚀,2020-12-17T15:38:19Z,1176,{'basic': 'Bullish'}
"$COTY you have to figure out how much % revenue and profit comes from bicks and mortar vs online. If the online % is low and B and M high, next 3 months or more is going to be ugly. Lockdowns and BM closures all over the place, non essential. where i am they&#39;re forcing costco and others to limit shopping to essential items, so they have to close off part of the stores.",2020-12-17T15:23:16Z,28,
$COTY who’s selling right before we get stimulus and even greater stimulus once Biden get in.  Price target $10 will occur within the next month or 2.,2020-12-17T15:22:51Z,4232,{'basic': 'Bullish'}
$COTY doubled my money last go around. Back in at 6.70 with holiday retail numbers coinciding with mass vax distribution on the heels of stimulus 💪🏼,2020-12-17T15:13:07Z,74,{'basic': 'Bullish'}
$COTY this stock sucks,2020-12-17T14:52:42Z,311,
$COTY starting to downtrend,2020-12-17T14:47:48Z,8913,
$COTY seems another flat day. Everything&#39;s flowing into tech,2020-12-17T14:39:39Z,56,{'basic': 'Bullish'}
$COTY good buying opportunity here...,2020-12-15T11:12:39Z,1041,{'basic': 'Bullish'}
$COTY let’s work our karma on seeing this at 10 bucks by 1-4-21 ( the first trading day of ‘21). I have no basis just fuckin hope.,2020-12-15T10:18:14Z,2018,
$COTY: Both the short term and long term trends are positive. This is a very positive sign. https://www.chartmill.com/stock/analyzer/stock/COTY?key=9b51b932-5770-4562-9d1f-79c43b85d607&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=COTY&amp;utm_campaign=social_tracking,2020-12-15T09:12:00Z,32,
"$SREV - current price $1.54
.85 -1.65 insider buys of 7M shares since 04/07/20
Insider ownership: 2.8%
Institutional ownership: 73%
Looking for a $1.30 entry
$4 - $4.30 PT
90M float

$COTY - current price $6.65
$3.55 - $11.49 insider buys of 5M shares since 03/02/20.
Insider ownership: .2%
Institutional ownership: 24.2%
$12-14 PT
Looking for $6.05 entry
287M float

$CRTD - current price $3.90
$2.43- $3.64 insider buys of 100k shares since 10/05/20
Insider ownership: 7.4%
Institutional ownership: 2.4%
Looking for $3.75 entry
$12-18 PT
7.3M float",2020-12-15T05:36:01Z,3775,{'basic': 'Bullish'}
$COTY thank god my calls expire 2022. Sitting on double digit gains but watching it fade away daily,2020-12-15T02:57:13Z,572,
@DC2121 I follow $COTY not sure why this thing has done so well.  I think has doubled since I started to watch it.,2020-12-15T01:17:00Z,659,
"$COTY Man, this stock does not wanna get off of $6.66.  Either that’s a sign that were doomed or it’s gonna move like a crazy horned beast upwards.  👹 Hopefully the latter.  🤟🏻",2020-12-15T00:08:21Z,4232,{'basic': 'Bullish'}
$coty,2020-12-14T23:55:08Z,238,{'basic': 'Bullish'}
$COTY the stock has been moving as if news is coming which might explain the recent surge in insider buying. Hang in there. Something is coming.,2020-12-14T23:32:28Z,226,{'basic': 'Bullish'}
$COTY ｉstill think this will be around 6 before heading up,2020-12-14T23:20:48Z,1116,{'basic': 'Bullish'}
$COTY still thinking will hit $8 this week,2020-12-14T22:54:15Z,3773,{'basic': 'Bullish'}
$COTY,2020-12-14T21:56:25Z,617,
$COTY market is going to be choppy next few weeks. If your long you don’t care,2020-12-14T21:32:41Z,870,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-14/,2020-12-14T21:30:58Z,94,
$COTY Still think we hit $10 in the next few months.  Especially after holiday sales numbers are reported.,2020-12-14T21:15:49Z,48,{'basic': 'Bullish'}
$COTY $6.66 ................how appropriate,2020-12-14T21:01:27Z,2018,
$COTY think we’re good,2020-12-14T20:51:34Z,888,
"$COTY I expect this to go &gt;$10 after earnings report (Feb).

 Currently still too low considering the new strong management team, new amazing product launches, debt reduction, vaccine approval,  strong sales during Covid. Let’s not forget that this is the busiest consumer spending quarter of the year.

I’m not selling ONE share.",2020-12-14T20:29:12Z,25,{'basic': 'Bullish'}
"$COTY I decided not to sell earlier in the month, only months away from long term hold hold status.",2020-12-14T20:28:27Z,8913,
"$COTY  
No, very overbought. Buy at 5.50 and lower",2020-12-14T20:25:40Z,40,
"$COTY  
I said this in the morning but I stopped and let everyone buy it because no one believed it was crashing.  It&#39;s no wonder everyone keeps losing money",2020-12-14T20:24:50Z,40,
$COTY doubled my bag on it but looking if I can pick some few thousand shares up again at the $5.50 range for a ride to $10,2020-12-14T20:17:00Z,22,
$COTY People really need to stop predicting day to day prices pretending they have any sort of special insight.,2020-12-14T20:03:37Z,507,
$COTY Stimulus comes in this week and we fly...!!!,2020-12-14T19:57:10Z,1044,{'basic': 'Bullish'}
$COTY now we are going down too much though,2020-12-14T19:32:56Z,3695,{'basic': 'Bullish'}
$COTY adding here. Very oversold on all time frames,2020-12-14T19:24:41Z,14,
$COTY seems most retail is suffering the same fate today.  Although not as bad.,2020-12-14T19:22:28Z,56,{'basic': 'Bullish'}
"$COTY &quot;Expected to rise 151.09% over the next 3 months&quot;
What the heck....holding...GL

https://stockinvest.us/stock/COTY",2020-12-14T19:21:36Z,5707,{'basic': 'Bullish'}
$COTY For fuck sake.,2020-12-14T19:17:44Z,17,
"$COTY Christmas is near ... come on, dude",2020-12-14T19:11:22Z,3695,{'basic': 'Bullish'}
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-10/,2020-12-10T21:30:46Z,94,
$COTY I sold mmy 10k shares yesterday and bought FEAC AT 18 but still believe in COTY but almost made that $10 upside i was gonna wait on for 2 months. GL,2020-12-10T20:26:52Z,793,{'basic': 'Bullish'}
$COTY ???,2020-12-10T19:46:40Z,2300,
$COTY - Next fiscal quarter end is on 31st of December 2020. 94% chance to slide below… https://www.macroaxis.com/future-stock-price/COTY/6.99?a=less,2020-12-10T19:08:42Z,28,
$COTY  Still holding hood on relatively low volume. Imagine when they start buying! 🤫,2020-12-10T18:34:23Z,208,
$COTY awful undervalued. Debt will be down from $8 to $5 by EOY. Criminal manipulation.,2020-12-10T18:15:22Z,593,{'basic': 'Bullish'}
"$COTY today&#39;s volume is quite sad, especially when we&#39;re going to have a golden cross...",2020-12-10T18:12:15Z,1,
$COTY give us a Green Day to fly to $9+,2020-12-10T17:19:53Z,1176,{'basic': 'Bullish'}
$COTY Another nice block of January $10 calls just purchased.,2020-12-10T17:17:01Z,132,{'basic': 'Bullish'}
$COTY what i say scam going down no revenue trash ceo scam,2020-12-10T17:03:55Z,1981,{'basic': 'Bearish'}
"$COTY I feel like bailing, but I know as soon as I do, it will take off. That&#39;s exactly what happened with REV - sold at $9 when the volume fell out and then 2 weeks later it was at $14.",2020-12-10T16:32:47Z,17,
$COTY Flagging...,2020-12-10T16:01:07Z,3392,{'basic': 'Bullish'}
$COTY I thought we’d hit 10 my new year. Doubtful,2020-12-10T15:56:07Z,311,
$COTY least we know 7 is support. It&#39;s been between the 7/7.70 range for couple of weeks. Today seems most retail is either flat or red. Money&#39;s flowing inot oil stocks/airlines,2020-12-10T15:51:38Z,56,{'basic': 'Bullish'}
$COTY scam scam scam scam scam scam scamsell before its too late scam scam,2020-12-10T15:48:22Z,1981,
$COTY PT$190,2020-12-10T15:41:47Z,91,{'basic': 'Bullish'}
$COTY slap those shares,2020-12-10T14:58:49Z,8913,{'basic': 'Bullish'}
$COTY,2020-12-10T14:38:46Z,370,
$COTY hopefully we hit 10$ by February,2020-12-10T14:03:11Z,761,{'basic': 'Bullish'}
$COTY Will you give us a joy before Christmas? A nice 8 dollars would be enough for me,2020-12-10T13:15:39Z,3687,{'basic': 'Bullish'}
$COTY was analyzed by 9 analysts. The buy consensus is at 69%. So analysts seem to be mildly confident about $COTY. https://www.chartmill.com/stock/quote/COTY/analyst-ratings?utm_source=stocktwits&amp;utm_medium=ANALYST&amp;utm_content=COTY&amp;utm_campaign=social_tracking,2020-12-10T12:22:00Z,32,
$COTY not a good start in pre-market. GD Carey from Wells Fargo destroying momentum. Especially with his bad track record,2020-12-10T09:25:36Z,2018,
$COTY had approximately 10M USD go to the short side at 32 pct short  The Bears are few  https://www.algowins.com/?wdt_column_filter[1]=COTY,2020-12-10T06:45:13Z,37,{'basic': 'Bullish'}
"$COTY https://www.wsj.com/amp/articles/coty-changes-finance-chief-as-turnaround-continues-11607545223   
  
 Good write up.",2020-12-10T05:18:55Z,208,
$COTY 🙏,2020-12-09T23:30:14Z,1260,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-09/,2020-12-09T21:31:31Z,94,
$COTY this held up remarkably well in light of today&#39;s overall market selloff,2020-12-09T21:04:54Z,186,
$COTY buy buy buy the dip u will thank me later on,2020-12-09T20:41:38Z,3773,{'basic': 'Bullish'}
$EXPR nice recovery here. I missed the dip while shopping at kohl’s. Still waiting to buy 100-150k shares. $COTY Looking good today too. $EXPR is bound for a big bounce in a few months.,2020-12-09T19:54:20Z,870,
$COTY I’m so glad I’m keep buying this stock every dip. 🚀,2020-12-09T19:37:46Z,1176,{'basic': 'Bullish'}
$COTY Blackrock’s involvement causes me concern. They are notorious for destroying companies by buying a ton of shares and then loaning them out to shorters at high interest rates. They are basically scum. Hopefully their purchase of Coty is on solid merit and this will be a “ real” investment for them. I am leery tho.,2020-12-08T09:38:31Z,2018,
$COTY - Next fiscal quarter end is on 31st of December 2020. Strong pattern recognition event detected for Coty:…,2020-12-08T05:37:32Z,28,
"@joejohnson2 @Yo_Semite, $COTY it was posted today. But I wouldn&#39;t pay much attention to the report. They still don&#39;t believe in the story. If I remember correctly, one of the lines was: &quot;We&#39;ve seen this story before.&quot; Wells is being too cautious. Blackrock just invested a over ~$9 million? That has to say something. Frankly, I&#39;d put more weight on the Blackrock transaction.",2020-12-08T05:17:21Z,226,{'basic': 'Bullish'}
$COTY new lockdown hurts Coty ?,2020-12-08T04:20:48Z,160,
"RBC Capital analyst Nik Modi maintained a Buy rating on $Coty (NYSE:COTY) Inc on Monday, setting a price target of $9, which is approximately 16.13% above the present share price of $7.75.",2020-12-08T03:08:45Z,870,
"$COTY RBC Capital Stick to Their Buy Rating for Coty Inc
https://www.investing.com/news/rbc-capital-stick-to-their-buy-rating-for-coty-inc-2363825",2020-12-08T03:07:52Z,870,
@dpach8429 Wow your friend got lucky with $REV! I didn’t touch it cause the chart looked really ugly. I did buy a bunch of shares of $COTY  when it hit the $3 area. tho,2020-12-08T02:26:40Z,421,
$COTY had approximately 22M USD go to the short side at 42 pct short  The Bears are few  https://www.algowins.com/?wdt_column_filter[1]=COTY,2020-12-08T02:16:47Z,37,{'basic': 'Bullish'}
$COTY lets see 10 soon.,2020-12-08T00:15:45Z,557,
$COTY I can’t tell if it’s leveling off or consolidation? Either way it should be well-positioned for a double digit run.  Fundamentals are there... just needs more catalyst,2020-12-07T23:56:44Z,594,
$COTY  of course,2020-12-07T23:11:22Z,793,
"$COTY Wells Fargo increased their PT 25%, we going up tomorrow.",2020-12-07T22:56:58Z,8913,
$COTY Today was a Monday shake out from Friday.  I expect to get to the $8 range by Weds if not tomorrow.,2020-12-07T22:52:00Z,2577,{'basic': 'Bullish'}
$COTY $7.80 to $8.20 this week,2020-12-07T22:36:53Z,3773,{'basic': 'Bullish'}
@Mmskinner97 $COTY those calls might not Print but this analysts’s opinion will be in the rear view mirror by Christmas.,2020-12-07T22:27:08Z,47,{'basic': 'Bullish'}
"$COTY Holding 12/11 and 12/18 8c. Took a big loss today, with this Wells Fargo news should I just salvage my losses or do you think there is upside this week?",2020-12-07T22:04:41Z,1,
$COTY black rock bought another 10M shares. Wells Fargo sucks ass,2020-12-07T22:04:19Z,870,
$COTY Direction 10+,2020-12-07T22:03:30Z,3773,{'basic': 'Bullish'}
$COTY Crappy ass wells fargo also hates on us. Nothing new JOE LACHKY has hated on us for yrs.,2020-12-07T22:01:40Z,870,
$COTY it’s down 8 cents AH... chill,2020-12-07T21:45:02Z,1320,
$COTY Wells Fargo Downgrades Coty Inc. (COTY) to Underweight,2020-12-07T21:44:40Z,7,
"$COTY these drops are no good, guys. What’s happening AH right now? I can’t make sense of this! Oh the humanity!!",2020-12-07T21:37:57Z,743,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-12-07/,2020-12-07T21:32:18Z,94,
$COTY shake the weak hands rip rinse repeat,2020-12-07T20:59:28Z,1335,{'basic': 'Bullish'}
"$COTY  Easy Buy, Easy Money $$$$",2020-12-07T20:57:27Z,3095,{'basic': 'Bullish'}
$COTY new Day tomorrow.  Added more calls for January today.,2020-12-07T20:51:38Z,47,
$COTY Well...today sucked! Hoping for green days ahead.,2020-12-07T20:37:48Z,17,
"$COTY Over 1,100 $10 January 15th 2020 calls purchased today at 1:33 PM.  This is going to fly!!",2020-12-07T19:35:33Z,132,{'basic': 'Bullish'}
@dnelz @Teambronx @Rodmar that’s my man right there we made 400k last month together off $COTY 😇,2020-12-07T19:01:16Z,77,{'basic': 'Bullish'}
"$COTY are you fucking retarded to sell all the amazing news below??? 
 
1. sales remains strong during Covid epidemic and still profitable.  
2. Financial is stable.  
3. Debt will be reduced in half by early next year.  
4. New strong management to unleash stronger grow all core regions.  
5. 52 week high was $13. Current price is not even close to where it was.  
6. Launched many awesome products.  
7. Management see strong grow across regions in the future.  
8. ULTA is partner with Target which also sell COTY products.  
9. Biggest sale holiday of the year is coming.  
10. Women/ladies can’t live without beauty product/skin care.  
11. Closed over $2 billion sale deal to reduce debt. 
12.Vaccine will be approved by mid Dec.  
13. many insiders are buying. they knew sales have been up.  
14. CITI upgraded $10.  
15. still extremely compared to its peers.  
16. millions have missed  
friend/family reunion, parties, anniversary, graduation , Birthday....Huge demand from COTY products!",2020-12-07T17:57:55Z,593,
$COTY let’s see if we can’t close above $7.50. Breakout possible if so,2020-12-03T20:13:14Z,3,{'basic': 'Bullish'}
$COTY,2020-12-03T19:44:59Z,2170,
$COTY for all you idiots too that jumped on me about saying this might bleed. Hopefully with ulta news this jumps,2020-12-03T19:31:40Z,311,
$COTY come Ulta. Report a great quarter so we can run with you!,2020-12-03T19:10:48Z,2585,{'basic': 'Bullish'}
$COTY all eyes in Ulta tonight as they report. I’m staying with this trade. More upside coming. 220 calls 8 strike Jan. Looking sweet,2020-12-03T19:09:57Z,2585,{'basic': 'Bullish'}
$COTY bust it open 9s are on deck.,2020-12-03T18:42:21Z,8913,
"$COTY let’s break $7.70 wall together, hold the line!",2020-12-03T18:40:15Z,514,{'basic': 'Bullish'}
$COTY WTF?  Just sitting in the 60&#39;s.,2020-12-03T18:38:52Z,85,{'basic': 'Bullish'}
$COTY there is a huge wall on 7.70 let’s break it,2020-12-03T18:30:34Z,3773,{'basic': 'Bullish'}
$COTY 7.70 come on,2020-12-03T18:20:07Z,311,
$COTY low volume. Probably finish in the 7.60s range.,2020-12-03T18:09:54Z,56,{'basic': 'Bullish'}
"$COTY This movement is so beautiful,  even this clown is using our product,   really nice, lol",2020-12-03T18:00:48Z,2608,{'basic': 'Bullish'}
"@Ni1Peso $COTY attempted to pierce through $7.7 barrier few times today - consolidating nice so far, after 2 pm it will go higher and might get a boost from $ULTA AH",2020-12-03T17:59:34Z,474,{'basic': 'Bullish'}
$COTY hoping to break this 7.60 wall by EOD *fingers crossed*,2020-12-03T17:58:09Z,370,
$COTY I believe we could see  7.80 today,2020-12-03T17:47:33Z,2577,{'basic': 'Bullish'}
"$COTY Glad we are up today, but seems like just spinning wheels at 7.60. Come on! Damn",2020-12-03T17:43:47Z,17,
@Ni1Peso up ⬆️ $COTY,2020-12-03T17:29:03Z,474,{'basic': 'Bullish'}
"$COTY this is today’s moment of truth people, 7.67 up or down?",2020-12-03T17:27:29Z,742,{'basic': 'Bullish'}
$COTY remember Ulta beauty ER after hours ..we could get some love,2020-12-03T17:05:38Z,3773,{'basic': 'Bullish'}
$COTY need to break this 7.70 resistance,2020-12-03T16:51:36Z,969,{'basic': 'Bullish'}
"$COTY With REV seemingly avoiding bankruptcy while &quot;sporting&quot; a minus $23 dollar or more &quot;book value&quot; yet trading up over $14, COTY looks like a steal based on a number of factors such as less risk; nice book value, and has already returned to profitability.....Obviously COTY would be a bargain NOW at $10 because right now it&#39;s still a &quot;Steal&quot; below $8..!!",2020-12-03T16:41:29Z,332,
$COTY gonna bleed today,2020-12-03T16:11:56Z,311,
"$COTY man if this goes to 10-13, oh lord i&#39;m happy.",2020-12-03T16:07:39Z,210,
